 Graphics ; Launch ; Market ; Processor ; Code name ; Device ID ; Core clock  (MHz) ; Core config1 ; API support ; API support ; API support ; API support ; Memory  bandwidth(GB/s) ; DVMT (MB) ; QSV 
 Graphics ; Launch ; Market ; Processor ; Code name ; Device ID ; Core clock  (MHz) ; Core config1 ; Direct3D ; OpenGL ; OpenCL ; Vulkan ; Memory  bandwidth(GB/s) ; DVMT (MB) ; QSV 
 HD Graphics 4400 ; 2013 ; Mobile ; Core i3-4010UCore i3-4100UCore i5-4200UCore i3-4030UCore i3-4120U ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 200–1000 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4400 ; 2013 ; Mobile ; Core i5-4300U Core i7-4500U Core i7-4600U ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 200–1100 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4600 ; 2013 ; Desktop ; Core i3-4330Core i3-4340Core i5-4570Core i5-4570SCore i5-4590Core i5-4590SCore i5-4590T ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 350-1150 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4600 ; 2013 ; Desktop ; Core i3-4330TCore i5-4570T ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 200-1150 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4600 ; 2013 ; Desktop ; Core i5-4430  Core i5-4430S  Core i5-4440  Core i5-4440S; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 350–1100 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4600 ; 2013 ; Desktop ; Core i5-4670Core i5-4670KCore i5-4670SCore i5-4670TCore i5-4690Core i5-4690KCore i5-4690SCore i5-4690TCore i7-4765TCore i7-4770Core i7-4770SCore i7-4770TCore i7-4771 ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 350–1200 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4600 ; 2013 ; Desktop ; Core i7-4770K Core i7-4790K ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 350–1250 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4600 ; 2013 ; Mobile ; Core i3-4xxxECore i5-4402E ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 400–900 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4600 ; 2013 ; Mobile ; Core i3-4xxxM ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 400–1100 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4600 ; 2013 ; Mobile ; Core i5-4200MCore i5-4200HCore i7-47xxMQCore i7-4702HQ ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 400–1150 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4600 ; 2013 ; Mobile ; Core i5-43xxM ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 400–1250 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4600 ; 2013 ; Mobile ; Core i5-4400ECore i7-4700EQ ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 400–1000 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4600 ; 2013 ; Mobile ; Core i7-4700HQ ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 400–1200 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4600 ; 2013 ; Mobile ; Core i7-4xxxMCore i7-4800MQCore i7-4900MQ ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 400–1300 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 4600 ; 2013 ; Mobile ; Core i7-4930MX ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 400–1350 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics P4600 ; 2013 ; Workstation ; XeonE3-1225v3 Xeon E3-1226 v3 Xeon E3-1245 v3 Xeon E3-1246 v3 ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 350–1200 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics P4600 ; 2013 ; Workstation ; Xeon E3-1275 v3 Xeon E3-1276 v3 ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 350–1250 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics P4700 ; 2013 ; Workstation ; XeonE3-1285Lv3 Xeon E3-1286L v3 ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 350–1250 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics P4700 ; 2013 ; Workstation ; Xeon E3-1285 v3 Xeon E3-1286 v3 ; Haswell ; 04120416041A041B041EULT:0A120A160A1A0A1B0A1E ; 350–1300 ; 160:20:2(GT2) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 5000 ; 2013 ; ULT Mobile ; Core i5-4250U ; Haswell ; 04220426042A042B042EULT:0A220A260A2A0A2B0A2E ; 200–1000 ; 320:40:4(GT3) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
 HD Graphics 5000 ; 2013 ; ULT Mobile ; Core i5-4350U Core i7-4550U Core i7-4650U ; Haswell ; 04220426042A042B042EULT:0A220A260A2A0A2B0A2E ; 200–1100 ; 320:40:4(GT3) ; 12  FL11_1 ; 4.3Windows  4.1macOS  4.5Linux  ES3.1Linux ; 1.2 ; (1.0)Linux ; 25.6 ; 2048 
